Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,temperature_max,precipitation,windspeed_max,nuitees_hotels_france
INN08909,2,0,2,2,Meal Plan 1,0,Room_Type 1,83,2018,5,7,Online,0,0,0,124.65,1,Not_Canceled,24.5,0.0,13.8,39.9
INN08910,2,0,1,1,Meal Plan 1,0,Room_Type 1,275,2018,6,4,Offline,0,0,0,62.8,0,Canceled,24.7,8.8,14.5,43.5
INN08911,2,2,0,4,Meal Plan 1,0,Room_Type 6,108,2018,10,11,Online,0,0,0,199.8,0,Canceled,25.4,2.0,24.5,38.9
INN08912,1,0,1,0,Not Selected,0,Room_Type 1,0,2018,12,5,Online,0,0,0,88.0,0,Not_Canceled,12.2,2.7,22.2,37.2
INN08913,2,0,0,2,Meal Plan 1,0,Room_Type 1,225,2018,8,12,Online,0,0,0,96.3,0,Canceled,30.0,0.0,17.2,55.2
INN08914,2,0,1,4,Meal Plan 1,0,Room_Type 5,40,2018,9,5,Online,0,0,0,115.2,0,Not_Canceled,24.6,0.2,13.4,42.8
INN08915,2,0,1,2,Meal Plan 1,0,Room_Type 1,78,2018,3,25,Offline,0,0,0,100.0,0,Canceled,14.2,0.0,12.5,33.8
INN08916,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100.0,0,Not_Canceled,19.6,1.9,24.9,37.6
INN08917,1,0,0,1,Not Selected,0,Room_Type 1,15,2018,1,21,Online,0,0,0,75.0,1,Not_Canceled,11.4,8.9,26.8,29.1
INN08918,2,0,2,2,Meal Plan 1,0,Room_Type 1,174,2018,8,12,Online,0,0,0,99.45,1,Not_Canceled,30.0,0.0,17.2,55.2
INN08919,3,0,1,3,Meal Plan 1,0,Room_Type 4,85,2018,9,15,Online,0,0,0,168.3,0,Canceled,21.6,0.0,10.2,42.8
INN08920,1,0,0,3,Meal Plan 1,0,Room_Type 1,113,2018,5,31,Corporate,0,0,0,100.0,0,Canceled,22.8,4.5,14.8,39.9
INN08921,3,0,2,3,Meal Plan 1,0,Room_Type 4,127,2018,7,28,Online,0,0,0,141.3,0,Not_Canceled,24.5,2.2,22.7,53.7
INN08922,2,0,1,0,Not Selected,0,Room_Type 1,91,2018,6,26,Online,0,0,0,85.5,0,Canceled,25.5,0.0,16.4,43.5
INN08923,3,0,2,2,Meal Plan 1,0,Room_Type 4,23,2018,11,25,Online,0,0,0,154.0,0,Canceled,8.1,9.2,17.3,31.4
INN08924,2,0,2,2,Not Selected,0,Room_Type 1,157,2018,7,16,Online,0,0,0,87.13,0,Canceled,29.1,0.0,12.9,53.7
INN08925,2,0,2,3,Meal Plan 1,0,Room_Type 1,25,2017,11,22,Offline,0,0,0,65.0,0,Not_Canceled,13.6,0.0,24.1,30.1
INN08926,2,0,0,4,Meal Plan 2,0,Room_Type 1,296,2018,9,21,Offline,0,0,0,117.0,1,Canceled,21.0,7.8,28.3,42.8
INN08927,2,0,2,5,Not Selected,0,Room_Type 1,34,2018,8,27,Online,0,0,0,103.89,1,Not_Canceled,22.6,1.9,21.9,55.2
INN08928,2,0,2,3,Meal Plan 1,0,Room_Type 4,72,2018,5,22,Online,0,0,0,132.6,0,Canceled,23.0,1.7,13.6,39.9
INN08929,1,0,1,0,Meal Plan 1,0,Room_Type 1,60,2018,4,25,Corporate,0,0,0,65.0,0,Not_Canceled,14.9,1.8,19.9,36.4
INN08930,2,0,0,5,Meal Plan 1,0,Room_Type 1,205,2018,7,26,Online,0,0,0,70.03,1,Canceled,34.0,0.0,7.7,53.7
INN08931,2,0,2,2,Meal Plan 1,0,Room_Type 1,61,2018,4,24,Online,0,0,0,99.66,1,Not_Canceled,19.5,0.0,18.3,36.4
INN08932,2,0,2,5,Not Selected,0,Room_Type 1,190,2018,8,19,Online,0,0,0,89.25,0,Canceled,27.4,0.0,16.5,55.2
INN08933,1,0,1,1,Meal Plan 1,0,Room_Type 1,2,2018,11,26,Online,0,0,0,99.5,0,Canceled,7.1,0.7,15.3,31.4
INN08934,2,0,1,1,Meal Plan 1,0,Room_Type 1,97,2018,3,12,Online,0,0,0,78.3,0,Canceled,11.6,3.7,32.1,33.8
INN08935,1,0,4,11,Meal Plan 1,0,Room_Type 1,155,2018,8,30,Online,0,0,0,117.42,0,Canceled,20.4,0.2,12.7,55.2
INN08936,2,0,1,2,Meal Plan 1,0,Room_Type 1,302,2018,9,16,Offline,0,0,0,100.0,0,Canceled,24.9,0.0,8.8,42.8
INN08937,1,0,0,1,Meal Plan 1,0,Room_Type 5,12,2018,7,6,Corporate,0,0,0,125.0,0,Not_Canceled,27.8,0.1,13.0,53.7
INN08938,2,0,2,3,Not Selected,0,Room_Type 1,39,2018,1,1,Online,0,0,0,60.97,0,Not_Canceled,9.2,3.5,42.3,29.1
INN08939,2,0,0,1,Meal Plan 1,0,Room_Type 4,4,2018,5,27,Online,0,0,0,176.0,1,Not_Canceled,26.8,2.3,17.7,39.9
INN08940,1,0,0,1,Meal Plan 1,0,Room_Type 1,28,2018,2,4,Online,0,0,0,81.0,0,Canceled,4.1,2.7,24.4,27.3
INN08941,2,0,2,1,Meal Plan 1,0,Room_Type 1,25,2018,2,14,Online,0,0,0,72.8,0,Canceled,5.0,1.7,25.3,27.3
INN08942,3,0,1,2,Meal Plan 1,0,Room_Type 4,59,2018,6,3,Online,0,0,0,156.3,2,Not_Canceled,24.5,0.1,14.3,43.5
INN08943,2,0,1,0,Meal Plan 1,0,Room_Type 4,0,2018,12,26,Online,0,0,0,83.16,1,Not_Canceled,4.8,0.0,9.2,37.2
INN08944,1,0,1,3,Meal Plan 1,0,Room_Type 1,15,2018,6,20,Online,0,0,0,125.0,1,Not_Canceled,26.6,0.0,8.0,43.5
INN08945,2,0,0,2,Meal Plan 1,0,Room_Type 1,88,2017,8,14,Online,0,0,0,76.5,0,Not_Canceled,26.4,0.0,13.8,54.8
INN08946,2,0,1,4,Meal Plan 1,0,Room_Type 1,148,2017,12,30,Offline,0,0,0,67.0,0,Not_Canceled,14.4,6.4,32.9,35.8
INN08947,1,0,1,2,Meal Plan 1,0,Room_Type 1,280,2018,9,19,Offline,0,0,0,100.0,0,Canceled,26.1,0.0,19.8,42.8
INN08948,2,0,0,4,Meal Plan 1,0,Room_Type 1,100,2018,9,28,Offline,0,0,0,100.0,0,Canceled,20.0,0.0,25.1,42.8
INN08949,2,0,0,2,Meal Plan 2,0,Room_Type 1,28,2017,11,19,Offline,0,0,0,99.0,1,Not_Canceled,9.8,0.0,21.4,30.1
INN08950,2,0,0,1,Not Selected,0,Room_Type 1,8,2018,11,2,Online,0,0,0,120.0,2,Not_Canceled,11.4,0.0,11.9,31.4
INN08951,2,0,1,0,Not Selected,0,Room_Type 1,33,2018,2,15,Online,0,0,0,67.5,0,Canceled,10.6,6.3,24.6,27.3
INN08952,2,0,0,3,Meal Plan 1,0,Room_Type 1,38,2018,3,3,Corporate,0,0,0,87.71,1,Not_Canceled,11.7,0.2,16.2,33.8
INN08953,2,0,0,3,Meal Plan 1,0,Room_Type 1,87,2018,6,9,Online,0,0,0,97.71,0,Not_Canceled,24.8,3.3,14.3,43.5
INN08954,2,0,2,3,Meal Plan 1,0,Room_Type 1,40,2017,9,13,Online,0,0,0,94.5,2,Not_Canceled,18.7,31.5,37.7,41.2
INN08955,2,0,1,1,Meal Plan 1,0,Room_Type 1,44,2018,1,2,Complementary,0,0,0,2.0,0,Not_Canceled,11.9,1.5,27.7,29.1
INN08956,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,8,26,Complementary,0,0,0,0.0,0,Not_Canceled,27.3,0.0,9.6,54.8
INN08957,2,0,1,4,Not Selected,0,Room_Type 1,148,2018,8,22,Online,0,0,0,90.9,0,Canceled,29.3,0.0,15.8,55.2
INN08958,2,0,0,1,Meal Plan 1,0,Room_Type 1,39,2018,12,27,Offline,0,0,0,65.0,1,Not_Canceled,2.7,0.0,7.3,37.2
INN08959,3,0,0,2,Meal Plan 1,0,Room_Type 4,86,2018,7,26,Online,0,0,0,137.7,0,Not_Canceled,34.0,0.0,7.7,53.7
INN08960,2,0,0,3,Meal Plan 1,0,Room_Type 1,41,2018,3,16,Offline,0,0,0,85.0,0,Not_Canceled,11.8,0.1,17.2,33.8
INN08961,2,1,0,2,Meal Plan 1,0,Room_Type 1,86,2018,3,2,Offline,0,0,0,60.0,1,Not_Canceled,8.6,2.8,19.6,33.8
INN08962,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115.0,1,Canceled,21.5,0.0,16.8,43.5
INN08963,2,0,0,2,Meal Plan 1,0,Room_Type 4,38,2018,2,5,Online,0,0,0,87.3,1,Canceled,2.2,3.0,20.4,27.3
INN08964,2,0,0,2,Meal Plan 1,0,Room_Type 1,32,2018,11,11,Online,0,0,0,130.0,1,Canceled,13.2,7.3,26.7,31.4
INN08965,2,0,0,1,Not Selected,0,Room_Type 1,119,2018,11,10,Online,0,0,0,170.1,1,Not_Canceled,12.3,4.4,29.7,31.4
INN08966,1,0,0,3,Meal Plan 1,0,Room_Type 1,4,2017,8,18,Corporate,0,0,0,65.0,0,Not_Canceled,21.3,28.5,19.4,54.8
INN08967,2,0,0,2,Meal Plan 1,0,Room_Type 1,48,2018,2,26,Online,0,0,0,79.4,1,Not_Canceled,-0.4,0.0,29.1,27.3
INN08968,2,0,1,0,Meal Plan 1,0,Room_Type 1,3,2018,12,19,Online,0,0,0,97.5,1,Not_Canceled,10.1,4.0,23.0,37.2
INN08969,1,0,0,3,Meal Plan 1,0,Room_Type 1,276,2018,9,22,Offline,0,0,0,95.67,0,Not_Canceled,18.9,0.7,30.6,42.8
INN08970,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Offline,0,0,0,89.0,0,Canceled,10.4,0.0,9.7,31.4
INN08971,2,0,1,3,Meal Plan 1,0,Room_Type 1,196,2018,5,12,Offline,0,0,0,80.75,1,Not_Canceled,19.2,3.6,26.3,39.9
INN08972,2,0,1,3,Meal Plan 1,0,Room_Type 1,285,2018,10,3,Offline,0,0,0,100.0,0,Canceled,18.8,0.5,15.3,38.9
INN08973,2,0,1,1,Meal Plan 1,0,Room_Type 1,4,2018,5,2,Offline,0,0,0,90.0,0,Not_Canceled,15.7,0.4,24.3,39.9
INN08974,2,1,2,4,Not Selected,0,Room_Type 1,121,2018,9,9,Online,0,0,0,89.76,0,Not_Canceled,28.4,0.0,12.8,42.8
INN08975,2,0,1,2,Meal Plan 1,0,Room_Type 1,82,2018,4,11,Offline,0,0,0,80.75,0,Not_Canceled,17.6,0.0,11.8,36.4
INN08976,2,0,0,4,Not Selected,0,Room_Type 1,170,2018,7,19,Online,0,0,0,85.0,1,Not_Canceled,29.2,0.0,13.8,53.7
INN08977,2,0,0,2,Meal Plan 1,0,Room_Type 1,2,2018,6,16,Online,0,0,0,141.0,0,Not_Canceled,21.7,0.0,16.6,43.5
INN08978,2,0,2,3,Meal Plan 1,0,Room_Type 1,152,2018,7,22,Online,0,0,0,101.15,0,Canceled,26.1,0.0,13.6,53.7
INN08979,2,1,0,3,Meal Plan 1,0,Room_Type 6,28,2018,10,18,Online,0,0,0,160.2,1,Not_Canceled,21.3,0.0,25.1,38.9
INN08980,2,0,1,3,Meal Plan 1,0,Room_Type 1,28,2018,9,5,Online,0,0,0,116.25,1,Not_Canceled,24.6,0.2,13.4,42.8
INN08981,3,0,1,0,Meal Plan 1,1,Room_Type 4,23,2018,6,12,Online,0,0,0,133.95,0,Not_Canceled,18.4,20.9,23.0,43.5
INN08982,2,0,0,4,Not Selected,0,Room_Type 1,52,2018,3,9,Online,0,0,0,63.75,0,Canceled,14.1,4.8,17.7,33.8
INN08983,3,0,0,2,Meal Plan 1,0,Room_Type 1,79,2018,7,19,Online,0,0,0,137.7,2,Not_Canceled,29.2,0.0,13.8,53.7
INN08984,2,0,1,3,Meal Plan 1,0,Room_Type 1,27,2017,9,28,Online,0,0,0,149.88,0,Not_Canceled,20.0,3.3,14.2,41.2
INN08985,1,0,1,1,Not Selected,0,Room_Type 1,5,2018,3,28,Online,0,0,0,84.0,1,Not_Canceled,12.9,5.4,31.3,33.8
INN08986,2,0,0,1,Not Selected,1,Room_Type 1,66,2018,9,3,Online,0,0,0,96.3,1,Not_Canceled,24.5,0.0,19.2,42.8
INN08987,1,0,0,2,Meal Plan 1,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,71.0,0,Not_Canceled,6.8,0.6,24.2,29.1
INN08988,3,0,1,3,Meal Plan 1,0,Room_Type 4,158,2018,6,30,Online,0,0,0,121.55,2,Canceled,30.9,0.1,16.2,43.5
INN08989,2,0,1,2,Not Selected,0,Room_Type 1,9,2018,12,16,Online,0,0,0,78.0,0,Not_Canceled,7.2,1.7,18.0,37.2
INN08990,1,0,1,2,Meal Plan 1,0,Room_Type 1,117,2018,2,29,Offline,0,0,0,76.0,0,Not_Canceled,,,,27.3
INN08991,2,0,2,2,Meal Plan 1,0,Room_Type 4,75,2018,10,22,Online,0,0,0,112.79,1,Canceled,14.9,0.0,23.3,38.9
INN08992,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled,26.0,0.0,10.2,36.4
INN08993,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,101.5,0,Canceled,19.9,4.3,20.4,52.3
INN08994,2,0,0,4,Meal Plan 1,0,Room_Type 4,133,2018,7,6,Online,0,0,0,120.7,2,Not_Canceled,27.8,0.1,13.0,53.7
INN08995,2,0,2,3,Meal Plan 1,0,Room_Type 1,17,2018,11,27,Online,0,0,0,83.2,0,Canceled,9.0,3.0,21.2,31.4
INN08996,2,0,2,1,Meal Plan 1,0,Room_Type 4,82,2017,12,19,Offline,0,0,0,60.0,1,Not_Canceled,5.7,0.0,10.0,35.8
INN08997,2,0,1,2,Not Selected,0,Room_Type 1,40,2018,4,1,Online,0,0,0,107.1,0,Canceled,10.9,0.6,20.9,36.4
INN08998,2,0,0,1,Meal Plan 1,0,Room_Type 5,0,2018,2,10,Complementary,0,0,0,0.0,2,Not_Canceled,3.5,1.3,23.6,27.3
INN08999,1,0,1,0,Not Selected,0,Room_Type 1,27,2018,9,25,Online,0,0,0,104.0,1,Not_Canceled,16.6,0.0,17.6,42.8
INN09000,2,0,1,3,Meal Plan 1,0,Room_Type 1,322,2018,5,19,Offline,0,0,0,80.0,0,Canceled,18.2,0.0,15.9,39.9
INN09001,2,0,2,3,Meal Plan 1,0,Room_Type 1,207,2017,8,21,Online,0,0,0,76.5,3,Not_Canceled,23.3,1.3,10.9,54.8
INN09002,2,0,1,2,Meal Plan 1,0,Room_Type 1,168,2018,4,22,Offline,0,0,0,85.0,0,Canceled,24.7,0.0,21.9,36.4
INN09003,2,0,2,1,Not Selected,0,Room_Type 1,93,2018,12,18,Online,0,0,0,79.2,1,Not_Canceled,8.9,0.1,21.8,37.2
INN09004,2,0,0,2,Meal Plan 1,0,Room_Type 1,17,2017,10,16,Offline,0,0,0,48.0,0,Not_Canceled,24.7,0.0,16.2,37.6
INN09005,2,0,0,3,Meal Plan 1,0,Room_Type 1,57,2018,12,27,Online,0,0,0,112.8,3,Not_Canceled,2.7,0.0,7.3,37.2
INN09006,2,0,0,3,Meal Plan 2,0,Room_Type 1,13,2018,4,26,Offline,0,0,0,96.0,0,Not_Canceled,14.3,0.0,20.2,36.4
INN09007,2,0,2,4,Not Selected,0,Room_Type 1,95,2018,12,24,Online,0,0,0,80.61,1,Not_Canceled,13.1,4.8,23.0,37.2
INN09008,2,0,0,1,Meal Plan 1,0,Room_Type 4,29,2018,5,18,Online,0,0,0,156.0,0,Canceled,17.4,0.0,16.6,39.9
INN09009,1,0,2,0,Meal Plan 1,0,Room_Type 1,1,2017,12,27,Corporate,1,0,5,65.0,0,Not_Canceled,6.4,6.1,37.6,35.8
INN09010,2,0,0,2,Meal Plan 1,0,Room_Type 4,7,2018,2,12,Online,0,0,0,106.0,0,Canceled,6.0,0.0,20.3,27.3
INN09011,2,2,1,1,Meal Plan 1,0,Room_Type 6,32,2018,9,24,Online,0,0,0,202.05,1,Canceled,15.9,0.0,15.6,42.8
INN09012,2,0,2,2,Not Selected,0,Room_Type 1,12,2018,11,18,Online,0,0,0,87.63,1,Not_Canceled,8.4,0.0,18.7,31.4
INN09013,2,0,0,4,Meal Plan 1,0,Room_Type 1,51,2018,11,16,Offline,0,0,0,75.0,0,Not_Canceled,9.5,0.0,11.5,31.4
INN09014,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,2,19,Corporate,0,0,0,81.0,0,Not_Canceled,5.9,3.8,9.8,27.3
INN09015,2,0,0,4,Meal Plan 1,0,Room_Type 1,162,2018,7,5,Online,0,0,0,99.45,1,Not_Canceled,25.8,2.7,14.0,53.7
INN09016,2,2,1,3,Meal Plan 1,1,Room_Type 6,17,2018,8,22,Online,0,0,0,230.0,1,Not_Canceled,29.3,0.0,15.8,55.2
INN09017,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Offline,0,0,0,75.0,0,Canceled,19.5,0.0,16.3,43.5
INN09018,2,0,1,2,Meal Plan 1,0,Room_Type 1,142,2018,5,9,Online,0,0,0,125.33,1,Not_Canceled,21.0,0.0,16.8,39.9
INN09019,2,0,0,3,Meal Plan 1,0,Room_Type 4,77,2018,10,6,Online,0,0,0,132.3,1,Canceled,22.8,0.4,16.9,38.9
INN09020,2,0,1,1,Meal Plan 2,0,Room_Type 1,4,2018,5,21,Offline,0,0,0,112.0,1,Not_Canceled,21.6,0.2,11.3,39.9
INN09021,2,0,2,3,Meal Plan 1,0,Room_Type 4,37,2018,4,30,Offline,0,0,0,96.3,0,Not_Canceled,9.5,21.5,42.2,36.4
INN09022,2,0,2,5,Meal Plan 1,0,Room_Type 4,59,2018,5,28,Online,0,0,0,96.99,1,Not_Canceled,26.4,11.3,16.6,39.9
INN09023,2,0,1,3,Meal Plan 1,0,Room_Type 1,78,2018,3,24,Online,0,0,0,70.03,1,Not_Canceled,12.8,1.6,16.1,33.8
INN09024,1,0,0,1,Meal Plan 1,0,Room_Type 1,28,2017,10,29,Offline,0,0,0,130.0,0,Not_Canceled,15.0,1.2,24.0,37.6
INN09025,1,0,0,2,Meal Plan 1,0,Room_Type 4,38,2018,10,14,Online,0,0,0,157.5,2,Not_Canceled,25.0,0.0,27.7,38.9
INN09026,2,0,1,1,Meal Plan 1,0,Room_Type 1,20,2018,2,8,Online,0,0,0,83.8,1,Not_Canceled,1.5,0.0,11.8,27.3
INN09027,1,0,0,2,Meal Plan 1,0,Room_Type 1,3,2018,11,4,Online,0,0,0,109.73,1,Not_Canceled,12.6,0.0,13.5,31.4
INN09028,2,0,1,1,Meal Plan 1,0,Room_Type 1,60,2017,9,21,Offline,0,0,0,65.0,0,Not_Canceled,20.0,0.0,13.4,41.2
INN09029,1,0,1,1,Meal Plan 1,0,Room_Type 1,32,2018,7,18,Offline,0,0,0,85.0,0,Not_Canceled,27.1,0.0,13.8,53.7
INN09030,1,0,0,1,Meal Plan 1,0,Room_Type 1,22,2018,10,25,Offline,0,0,0,95.0,0,Not_Canceled,15.7,0.0,11.3,38.9
INN09031,2,0,0,2,Not Selected,0,Room_Type 1,77,2018,7,12,Online,0,0,0,94.5,0,Canceled,24.7,0.1,13.3,53.7
INN09032,3,0,1,0,Meal Plan 1,1,Room_Type 4,6,2018,4,24,Online,0,0,0,146.0,2,Not_Canceled,19.5,0.0,18.3,36.4
INN09033,1,0,0,1,Meal Plan 1,0,Room_Type 1,93,2018,8,13,Online,0,0,0,112.5,1,Not_Canceled,23.2,2.3,21.6,55.2
INN09034,2,2,1,0,Meal Plan 1,0,Room_Type 6,6,2017,8,16,Online,0,0,0,162.0,0,Canceled,24.4,0.1,9.9,54.8
INN09035,2,0,1,3,Meal Plan 1,0,Room_Type 1,254,2018,9,29,Online,0,0,0,100.3,1,Canceled,17.8,0.0,18.9,42.8
INN09036,2,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,8,25,Online,0,0,0,149.0,1,Not_Canceled,19.1,0.6,19.8,55.2
INN09037,2,0,2,2,Not Selected,0,Room_Type 1,39,2018,2,28,Online,0,0,0,72.2,0,Not_Canceled,-0.2,0.0,26.6,27.3
INN09038,2,1,0,2,Meal Plan 1,0,Room_Type 1,10,2018,4,7,Complementary,0,0,0,0.0,2,Not_Canceled,19.7,0.2,19.6,36.4
INN09039,1,0,2,1,Not Selected,0,Room_Type 1,8,2018,10,29,Online,0,0,0,85.35,1,Not_Canceled,7.2,0.7,24.3,38.9
INN09040,2,0,0,2,Meal Plan 1,0,Room_Type 4,101,2018,11,11,Online,0,0,0,144.45,2,Not_Canceled,13.2,7.3,26.7,31.4
INN09041,2,0,2,1,Meal Plan 1,0,Room_Type 4,80,2017,11,14,Online,0,0,0,65.45,1,Not_Canceled,10.2,0.0,9.8,30.1
INN09042,2,0,1,4,Meal Plan 1,0,Room_Type 1,74,2018,12,5,Online,0,0,0,88.4,3,Not_Canceled,12.2,2.7,22.2,37.2
INN09043,3,0,2,1,Meal Plan 1,0,Room_Type 4,40,2018,8,27,Online,0,0,0,153.6,3,Not_Canceled,22.6,1.9,21.9,55.2
INN09044,2,0,1,3,Meal Plan 1,0,Room_Type 1,210,2017,10,8,Offline,0,0,0,72.75,0,Not_Canceled,16.3,1.2,19.3,37.6
INN09045,2,0,2,4,Meal Plan 1,0,Room_Type 1,53,2018,2,27,Offline,0,0,0,61.5,1,Not_Canceled,-2.2,0.0,21.4,27.3
INN09046,2,0,0,3,Meal Plan 1,0,Room_Type 1,59,2018,8,31,Online,0,0,0,109.8,1,Not_Canceled,21.0,0.1,11.1,55.2
INN09047,2,0,1,3,Meal Plan 1,0,Room_Type 1,100,2018,5,19,Online,0,0,0,136.0,1,Not_Canceled,18.2,0.0,15.9,39.9
INN09048,2,0,2,1,Meal Plan 1,0,Room_Type 4,31,2017,10,25,Offline,0,0,0,75.0,1,Not_Canceled,18.5,0.0,12.1,37.6
INN09049,2,0,0,2,Meal Plan 1,0,Room_Type 4,141,2018,9,23,Online,0,0,0,163.8,1,Not_Canceled,23.5,15.0,44.3,42.8
INN09050,2,0,1,2,Not Selected,0,Room_Type 1,243,2018,9,9,Online,0,0,0,104.4,0,Canceled,28.4,0.0,12.8,42.8
INN09051,3,0,0,4,Meal Plan 1,0,Room_Type 4,28,2018,3,9,Online,0,0,0,120.65,3,Not_Canceled,14.1,4.8,17.7,33.8
INN09052,2,0,2,1,Meal Plan 1,0,Room_Type 4,73,2018,4,3,Online,0,0,0,96.3,0,Canceled,15.2,2.5,27.5,36.4
INN09053,1,0,2,2,Meal Plan 1,0,Room_Type 1,15,2018,11,12,Online,0,0,0,85.85,1,Not_Canceled,11.4,16.6,13.1,31.4
INN09054,1,0,2,1,Meal Plan 1,0,Room_Type 1,93,2018,10,15,Offline,0,0,0,115.0,0,Canceled,25.5,0.0,21.3,38.9
INN09055,1,0,0,3,Meal Plan 1,0,Room_Type 5,43,2018,2,17,Online,0,0,0,86.61,0,Canceled,8.6,2.9,11.2,27.3
INN09056,3,0,1,2,Meal Plan 1,0,Room_Type 1,88,2018,7,18,Offline,0,0,0,96.9,1,Not_Canceled,27.1,0.0,13.8,53.7
INN09057,2,0,1,0,Meal Plan 1,0,Room_Type 1,18,2018,12,11,Offline,0,0,0,89.0,0,Not_Canceled,7.8,0.0,9.3,37.2
INN09058,2,0,0,3,Meal Plan 1,0,Room_Type 1,22,2018,10,11,Offline,0,0,0,95.0,0,Not_Canceled,25.4,2.0,24.5,38.9
INN09059,2,0,0,3,Meal Plan 1,0,Room_Type 1,17,2017,10,1,Online,0,0,0,113.33,1,Not_Canceled,15.2,5.6,21.4,37.6
INN09060,2,0,1,2,Meal Plan 1,0,Room_Type 1,256,2017,9,14,Offline,0,0,0,76.67,0,Not_Canceled,15.6,6.0,33.1,41.2
INN09061,2,0,1,2,Meal Plan 1,0,Room_Type 1,203,2018,9,5,Offline,0,0,0,80.75,0,Not_Canceled,24.6,0.2,13.4,42.8
INN09062,2,0,2,3,Not Selected,0,Room_Type 1,98,2018,5,8,Online,0,0,0,109.65,1,Canceled,25.3,0.0,25.3,39.9
INN09063,2,0,1,1,Not Selected,0,Room_Type 1,7,2018,10,17,Online,0,0,0,70.0,1,Not_Canceled,20.5,0.0,12.8,38.9
INN09064,2,0,0,3,Meal Plan 1,0,Room_Type 1,0,2018,3,23,Online,0,0,0,131.0,0,Not_Canceled,6.8,0.5,20.3,33.8
INN09065,2,0,0,2,Not Selected,0,Room_Type 1,142,2018,7,1,Online,0,0,0,85.5,1,Not_Canceled,31.5,0.1,15.0,53.7
INN09066,1,1,2,5,Meal Plan 1,0,Room_Type 4,153,2018,7,30,Online,0,0,0,101.35,1,Canceled,26.3,0.1,19.7,53.7
INN09067,1,0,0,1,Meal Plan 1,0,Room_Type 1,23,2018,11,11,Online,0,0,0,112.0,1,Not_Canceled,13.2,7.3,26.7,31.4
INN09068,2,0,2,2,Meal Plan 1,0,Room_Type 1,24,2017,12,4,Online,0,0,0,123.5,1,Not_Canceled,8.6,0.1,13.9,35.8
INN09069,2,0,2,1,Not Selected,0,Room_Type 1,76,2018,12,3,Online,0,0,0,79.2,1,Not_Canceled,13.9,7.7,29.0,37.2
INN09070,2,0,2,2,Not Selected,0,Room_Type 1,91,2018,5,22,Online,0,0,0,109.65,1,Not_Canceled,23.0,1.7,13.6,39.9
INN09071,2,0,1,0,Not Selected,0,Room_Type 1,6,2018,8,21,Offline,0,0,0,75.0,0,Not_Canceled,25.5,0.2,10.4,55.2
INN09072,2,0,2,5,Meal Plan 2,0,Room_Type 1,277,2018,9,5,Offline,0,0,0,89.14,1,Not_Canceled,24.6,0.2,13.4,42.8
INN09073,2,0,0,2,Meal Plan 1,0,Room_Type 1,211,2018,5,20,Offline,0,0,0,100.0,0,Canceled,21.6,0.0,14.8,39.9
INN09074,2,0,1,1,Not Selected,0,Room_Type 1,105,2018,8,6,Online,0,0,0,107.1,1,Not_Canceled,32.5,0.0,10.1,55.2
INN09075,2,0,1,1,Not Selected,0,Room_Type 1,29,2018,5,21,Online,0,0,0,113.55,0,Canceled,21.6,0.2,11.3,39.9
INN09076,3,0,0,2,Meal Plan 1,0,Room_Type 4,141,2018,9,23,Online,0,0,0,163.8,1,Not_Canceled,23.5,15.0,44.3,42.8
INN09077,1,0,0,1,Meal Plan 2,0,Room_Type 1,62,2018,9,21,Offline,0,0,0,75.0,0,Not_Canceled,21.0,7.8,28.3,42.8
INN09078,2,0,0,2,Meal Plan 2,0,Room_Type 1,0,2017,8,14,Offline,0,0,0,109.0,0,Not_Canceled,26.4,0.0,13.8,54.8
INN09079,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,2018,5,13,Offline,0,0,0,95.0,0,Canceled,14.2,2.9,18.2,39.9
INN09080,2,1,2,1,Meal Plan 1,0,Room_Type 4,127,2018,8,27,Offline,0,0,0,94.78,2,Canceled,22.6,1.9,21.9,55.2
INN09081,2,0,1,3,Meal Plan 1,0,Room_Type 1,136,2018,3,24,Online,0,0,0,68.55,0,Not_Canceled,12.8,1.6,16.1,33.8
INN09082,2,0,2,5,Meal Plan 1,0,Room_Type 1,12,2018,1,16,Online,0,0,0,89.0,1,Not_Canceled,9.2,8.1,34.7,29.1
INN09083,2,0,2,2,Meal Plan 1,0,Room_Type 4,45,2017,10,16,Online,0,0,0,78.54,2,Not_Canceled,24.7,0.0,16.2,37.6
