Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,temperature_max,precipitation,windspeed_max,nuitees_hotels_france
INN13329,2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Offline,0,0,0,115.0,1,Canceled,25.1,0.0,15.5,55.2
INN04473,2,0,0,2,Meal Plan 1,0,Room_Type 1,263,2018,10,21,Online,0,0,0,110.0,0,Canceled,18.0,0.0,10.6,38.9
INN11626,2,2,2,2,Meal Plan 1,0,Room_Type 6,30,2018,9,24,Online,0,0,0,195.53,0,Canceled,15.9,0.0,15.6,42.8
INN24501,1,0,0,3,Meal Plan 2,0,Room_Type 4,18,2018,9,28,Online,0,0,0,160.67,1,Not_Canceled,20.0,0.0,25.1,42.8
INN16905,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100.0,0,Not_Canceled,19.6,1.9,24.9,37.6
INN12136,1,0,0,1,Not Selected,0,Room_Type 1,36,2018,10,13,Online,0,0,0,102.6,2,Not_Canceled,26.0,0.0,16.7,38.9
INN23180,1,0,0,3,Meal Plan 1,0,Room_Type 4,120,2018,10,13,Online,0,0,0,132.3,2,Not_Canceled,26.0,0.0,16.7,38.9
INN14053,2,0,0,4,Meal Plan 1,0,Room_Type 1,217,2018,5,25,Online,0,0,0,90.1,2,Canceled,25.2,1.5,16.9,39.9
INN27347,1,0,0,3,Meal Plan 1,0,Room_Type 1,9,2018,3,1,Online,0,0,0,71.84,1,Not_Canceled,4.6,1.3,23.3,33.8
INN28649,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,4,28,Offline,1,0,9,45.0,2,Not_Canceled,14.2,0.2,26.0,36.4
INN00749,3,0,1,1,Meal Plan 1,0,Room_Type 4,45,2018,3,19,Online,0,0,0,131.4,1,Canceled,2.9,1.2,17.3,33.8
INN25785,2,0,1,1,Meal Plan 1,0,Room_Type 4,35,2018,3,5,Online,0,0,0,95.4,0,Canceled,12.1,0.0,16.2,33.8
INN26935,2,0,1,2,Meal Plan 1,0,Room_Type 1,103,2018,12,2,Online,0,0,0,93.6,1,Canceled,15.4,10.4,26.8,37.2
INN27792,2,0,0,2,Not Selected,0,Room_Type 1,154,2018,12,8,Online,0,0,0,79.2,2,Not_Canceled,12.1,0.6,39.1,37.2
INN00488,2,2,0,1,Meal Plan 1,0,Room_Type 2,16,2018,3,8,Online,0,0,0,83.03,0,Canceled,9.6,10.7,34.7,33.8
INN17547,1,0,1,0,Meal Plan 1,0,Room_Type 1,18,2018,6,20,Corporate,1,0,6,65.0,1,Not_Canceled,26.6,0.0,8.0,43.5
INN26412,2,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,11,22,Online,0,0,0,111.0,1,Not_Canceled,4.9,1.3,9.2,31.4
INN21490,2,0,1,0,Meal Plan 1,1,Room_Type 1,1,2018,8,1,Online,0,0,0,111.0,1,Not_Canceled,28.5,0.0,11.8,55.2
INN27085,2,0,2,1,Meal Plan 1,0,Room_Type 1,221,2017,10,10,Offline,0,0,0,65.0,0,Not_Canceled,17.1,1.8,16.9,37.6
INN02042,2,1,2,5,Meal Plan 2,0,Room_Type 1,156,2018,8,13,Online,0,0,0,171.96,2,Canceled,23.2,2.3,21.6,55.2
INN27269,3,0,0,3,Meal Plan 1,0,Room_Type 4,55,2018,9,20,Online,0,0,0,168.3,0,Canceled,25.4,0.0,20.9,42.8
INN33664,2,0,2,3,Meal Plan 1,0,Room_Type 4,14,2018,8,14,Online,0,0,0,166.0,1,Not_Canceled,24.3,0.2,17.4,55.2
INN14624,2,0,0,3,Meal Plan 1,0,Room_Type 1,28,2018,10,20,Offline,0,0,0,85.0,0,Not_Canceled,16.5,0.0,14.5,38.9
INN12549,1,0,1,0,Meal Plan 1,0,Room_Type 1,13,2018,12,5,Online,0,0,0,96.0,0,Not_Canceled,12.2,2.7,22.2,37.2
INN10394,1,0,0,3,Meal Plan 1,0,Room_Type 1,15,2018,10,19,Online,0,0,0,150.0,2,Not_Canceled,19.2,0.0,16.2,38.9
INN31081,3,0,0,4,Meal Plan 1,0,Room_Type 1,51,2018,3,16,Online,0,0,0,92.82,1,Not_Canceled,11.8,0.1,17.2,33.8
INN08905,2,1,2,4,Meal Plan 1,0,Room_Type 1,38,2017,10,31,Offline,0,0,0,64.72,1,Not_Canceled,11.9,0.0,8.0,37.6
INN05136,2,0,0,4,Not Selected,0,Room_Type 1,134,2018,7,13,Online,0,0,0,89.25,0,Not_Canceled,25.8,0.0,13.4,53.7
INN19269,2,0,0,2,Meal Plan 1,0,Room_Type 1,53,2018,9,9,Online,0,0,0,135.9,3,Not_Canceled,28.4,0.0,12.8,42.8
INN23613,2,0,0,0,Not Selected,0,Room_Type 1,1,2018,1,8,Online,0,0,0,0.0,1,Not_Canceled,8.5,0.1,19.6,29.1
INN00064,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2017,9,10,Complementary,0,0,0,0.0,1,Not_Canceled,18.6,0.4,27.8,41.2
INN00928,2,0,2,1,Meal Plan 2,0,Room_Type 1,87,2018,10,23,Offline,0,0,0,112.25,1,Not_Canceled,17.0,0.0,17.0,38.9
INN05648,2,0,1,1,Meal Plan 1,0,Room_Type 1,25,2018,8,15,Offline,0,0,0,76.5,0,Not_Canceled,24.4,0.0,10.1,55.2
INN29787,3,1,0,2,Meal Plan 2,0,Room_Type 5,7,2018,4,15,Offline,0,0,0,215.0,1,Not_Canceled,16.7,1.1,18.6,36.4
INN11260,2,0,2,2,Meal Plan 1,0,Room_Type 1,229,2018,10,22,Online,0,0,0,89.25,0,Canceled,14.9,0.0,23.3,38.9
INN18536,2,0,1,2,Meal Plan 1,0,Room_Type 4,14,2017,10,30,Offline,0,0,0,98.67,1,Not_Canceled,11.7,0.0,16.3,37.6
INN29363,1,0,2,0,Meal Plan 1,0,Room_Type 1,5,2018,5,8,Offline,0,0,0,84.0,0,Not_Canceled,25.3,0.0,25.3,39.9
INN35777,2,0,0,2,Not Selected,0,Room_Type 1,35,2018,2,12,Online,0,0,0,67.5,0,Canceled,6.0,0.0,20.3,27.3
INN18811,2,0,0,1,Meal Plan 1,0,Room_Type 2,1,2017,12,19,Online,0,0,0,77.25,1,Not_Canceled,5.7,0.0,10.0,35.8
INN32717,2,0,2,5,Meal Plan 1,0,Room_Type 1,67,2018,10,3,Offline,0,0,0,85.0,0,Canceled,18.8,0.5,15.3,38.9
INN32070,1,0,5,15,Not Selected,0,Room_Type 1,90,2017,7,7,Online,0,0,0,48.6,0,Canceled,31.1,0.0,17.7,52.3
INN32296,2,0,0,2,Meal Plan 1,0,Room_Type 1,315,2018,12,2,Offline,0,0,0,52.0,0,Not_Canceled,15.4,10.4,26.8,37.2
INN19438,2,2,0,3,Meal Plan 1,0,Room_Type 6,67,2018,4,27,Online,0,0,0,185.1,0,Canceled,18.1,0.2,27.3,36.4
INN10082,2,0,0,2,Meal Plan 2,0,Room_Type 1,19,2018,3,18,Online,0,0,0,147.0,0,Canceled,3.0,1.0,17.6,33.8
INN27782,2,0,1,0,Not Selected,0,Room_Type 1,0,2017,8,10,Online,0,0,0,75.0,0,Canceled,20.2,2.7,13.4,54.8
INN28756,2,2,1,2,Meal Plan 1,0,Room_Type 6,111,2018,5,27,Online,0,0,0,198.9,2,Not_Canceled,26.8,2.3,17.7,39.9
INN01905,2,0,0,3,Meal Plan 1,0,Room_Type 1,0,2017,8,5,Online,0,0,0,90.0,2,Not_Canceled,22.4,5.5,22.9,54.8
INN03211,1,0,2,2,Meal Plan 1,0,Room_Type 1,99,2018,7,9,Online,0,0,0,112.05,0,Canceled,26.0,0.0,21.9,53.7
INN35844,2,0,1,1,Meal Plan 1,0,Room_Type 4,0,2018,2,13,Online,0,0,0,106.0,0,Canceled,4.8,1.4,25.7,27.3
INN01191,2,0,0,3,Meal Plan 1,0,Room_Type 1,103,2018,5,4,Online,0,0,0,95.0,0,Canceled,17.6,0.0,19.9,39.9
INN09768,2,0,1,2,Meal Plan 1,0,Room_Type 1,39,2017,11,27,Online,0,0,0,96.3,2,Not_Canceled,8.4,5.1,30.7,30.1
INN07975,2,0,0,2,Meal Plan 2,0,Room_Type 1,346,2018,9,13,Offline,0,0,0,115.0,1,Canceled,19.0,1.7,14.8,42.8
INN35380,1,0,1,0,Meal Plan 1,0,Room_Type 1,12,2018,9,19,Corporate,1,0,2,65.0,1,Not_Canceled,26.1,0.0,19.8,42.8
INN21329,2,0,0,4,Meal Plan 1,0,Room_Type 1,76,2018,7,13,Offline,0,0,0,79.56,0,Not_Canceled,25.8,0.0,13.4,53.7
INN14340,1,0,2,1,Not Selected,0,Room_Type 1,9,2017,11,1,Online,0,0,0,75.0,1,Not_Canceled,14.3,0.0,12.4,30.1
INN04010,2,2,2,5,Meal Plan 1,1,Room_Type 6,61,2018,9,7,Online,0,0,0,207.64,1,Not_Canceled,19.9,0.0,21.4,42.8
INN00564,2,0,1,3,Meal Plan 1,0,Room_Type 1,232,2018,9,5,Online,0,0,0,100.3,0,Canceled,24.6,0.2,13.4,42.8
INN25848,2,1,0,1,Meal Plan 1,0,Room_Type 1,16,2018,3,19,Online,0,0,0,127.0,1,Not_Canceled,2.9,1.2,17.3,33.8
INN27845,2,0,0,3,Meal Plan 1,0,Room_Type 5,146,2018,8,9,Offline,0,0,0,113.56,0,Not_Canceled,20.2,13.7,27.5,55.2
INN32001,2,0,1,2,Meal Plan 1,0,Room_Type 1,60,2018,5,16,Online,0,0,0,128.85,0,Not_Canceled,21.1,2.3,25.2,39.9
INN09537,2,0,2,3,Not Selected,0,Room_Type 1,13,2018,8,21,Online,0,0,0,82.4,0,Not_Canceled,25.5,0.2,10.4,55.2
INN27404,2,0,0,3,Meal Plan 1,0,Room_Type 1,30,2017,10,14,Online,0,0,0,96.3,5,Not_Canceled,21.7,0.0,9.7,37.6
INN19303,2,0,0,3,Meal Plan 1,0,Room_Type 1,105,2018,10,12,Offline,0,0,0,75.0,0,Canceled,25.0,0.0,26.7,38.9
INN05254,1,0,0,2,Meal Plan 1,0,Room_Type 1,53,2018,10,5,Online,0,0,0,113.4,2,Not_Canceled,24.5,0.0,11.3,38.9
INN20445,3,0,1,1,Meal Plan 1,0,Room_Type 4,59,2018,9,24,Online,0,0,0,168.3,0,Canceled,15.9,0.0,15.6,42.8
INN34933,1,0,1,0,Not Selected,0,Room_Type 1,8,2018,9,11,Online,0,0,0,129.0,0,Not_Canceled,28.4,0.0,14.9,42.8
INN00465,2,0,1,3,Meal Plan 2,1,Room_Type 1,28,2018,4,11,Online,0,0,0,156.25,2,Not_Canceled,17.6,0.0,11.8,36.4
INN35526,2,2,0,1,Meal Plan 1,0,Room_Type 6,1,2018,11,10,Online,0,0,0,230.0,1,Not_Canceled,12.3,4.4,29.7,31.4
INN29754,2,2,2,2,Meal Plan 1,0,Room_Type 6,11,2018,4,24,Online,0,0,0,203.5,0,Canceled,19.5,0.0,18.3,36.4
INN10735,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled,21.5,0.0,16.8,43.5
INN18827,2,0,0,3,Meal Plan 1,0,Room_Type 1,19,2017,10,6,Offline,1,1,0,90.0,0,Not_Canceled,15.2,0.3,20.6,37.6
INN05533,1,0,0,2,Meal Plan 1,0,Room_Type 1,14,2018,2,18,Online,0,0,0,85.0,0,Canceled,9.0,0.0,12.2,27.3
INN00352,1,0,0,1,Meal Plan 1,1,Room_Type 4,4,2018,7,1,Corporate,1,0,3,103.0,1,Not_Canceled,31.5,0.1,15.0,53.7
INN09398,1,0,0,1,Meal Plan 1,1,Room_Type 1,6,2018,11,16,Corporate,1,3,21,67.0,0,Not_Canceled,9.5,0.0,11.5,31.4
INN16504,2,1,1,2,Not Selected,0,Room_Type 1,31,2018,3,4,Online,0,0,0,53.19,1,Not_Canceled,7.7,7.4,17.7,33.8
INN11429,2,0,1,2,Not Selected,0,Room_Type 1,67,2018,9,5,Online,0,0,0,91.2,1,Canceled,24.6,0.2,13.4,42.8
INN23368,2,0,0,2,Not Selected,0,Room_Type 1,111,2018,8,12,Online,0,0,0,107.1,1,Not_Canceled,30.0,0.0,17.2,55.2
INN30452,1,0,1,0,Meal Plan 1,0,Room_Type 1,110,2018,10,9,Offline,0,0,0,120.0,0,Canceled,22.2,0.0,11.9,38.9
INN04544,2,0,2,4,Meal Plan 1,0,Room_Type 4,105,2018,3,20,Online,0,0,0,88.12,0,Not_Canceled,7.4,0.1,27.2,33.8
INN36072,2,2,0,2,Meal Plan 1,0,Room_Type 1,8,2017,9,3,Online,0,0,0,174.0,2,Not_Canceled,21.2,0.0,11.3,41.2
INN21773,1,0,1,1,Meal Plan 1,0,Room_Type 1,4,2018,5,16,Corporate,1,0,1,95.0,0,Not_Canceled,21.1,2.3,25.2,39.9
INN19062,2,0,2,5,Meal Plan 1,0,Room_Type 1,82,2017,7,16,Online,0,0,0,76.5,0,Canceled,27.5,1.2,16.8,52.3
INN22194,0,2,0,3,Meal Plan 1,0,Room_Type 2,40,2018,1,14,Online,0,0,0,6.0,1,Not_Canceled,7.0,0.0,8.7,29.1
INN29935,2,0,2,2,Meal Plan 1,0,Room_Type 1,24,2017,12,5,Corporate,0,0,0,50.0,0,Not_Canceled,8.4,0.2,10.0,35.8
INN12834,2,0,1,2,Meal Plan 1,0,Room_Type 4,189,2018,3,25,Offline,0,0,0,60.0,1,Not_Canceled,14.2,0.0,12.5,33.8
INN06374,2,0,2,2,Meal Plan 1,0,Room_Type 1,62,2018,11,20,Offline,0,0,0,75.0,0,Not_Canceled,3.0,2.8,19.8,31.4
INN25543,1,0,1,0,Not Selected,0,Room_Type 1,31,2018,11,7,Offline,0,0,0,63.0,0,Not_Canceled,12.6,2.7,25.9,31.4
INN33790,1,0,2,4,Meal Plan 1,0,Room_Type 1,245,2018,7,6,Offline,0,0,0,110.0,0,Canceled,27.8,0.1,13.0,53.7
INN20871,2,0,1,2,Meal Plan 1,0,Room_Type 1,91,2018,9,30,Offline,0,0,0,80.0,0,Not_Canceled,17.6,0.0,19.2,42.8
INN09702,2,0,3,7,Meal Plan 1,0,Room_Type 1,87,2017,7,10,Online,0,0,0,58.9,1,Canceled,23.0,8.4,16.0,52.3
INN03476,2,0,1,4,Meal Plan 1,1,Room_Type 1,83,2017,8,5,Online,0,0,0,76.5,1,Not_Canceled,22.4,5.5,22.9,54.8
INN33869,2,0,0,1,Meal Plan 1,0,Room_Type 1,139,2017,12,3,Online,0,0,0,72.25,1,Canceled,4.8,1.7,12.8,35.8
INN06281,2,0,1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,Online,0,0,0,115.0,1,Canceled,26.3,0.1,19.7,53.7
INN05954,2,0,1,2,Meal Plan 1,0,Room_Type 1,31,2018,9,16,Online,0,0,0,75.0,0,Canceled,24.9,0.0,8.8,42.8
INN11880,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,101.5,0,Not_Canceled,16.4,3.3,18.1,41.2
INN12896,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled,26.4,0.0,13.8,54.8
INN29936,2,0,1,2,Meal Plan 1,0,Room_Type 1,230,2018,9,2,Online,0,0,0,96.3,1,Not_Canceled,23.6,0.0,13.0,42.8
INN00484,3,0,2,2,Meal Plan 1,0,Room_Type 6,2,2018,4,1,Online,0,0,0,143.22,2,Not_Canceled,10.9,0.6,20.9,36.4
INN01381,2,2,0,3,Meal Plan 1,0,Room_Type 5,94,2018,7,13,Online,0,0,0,138.25,0,Not_Canceled,25.8,0.0,13.4,53.7
INN02282,2,0,1,2,Meal Plan 2,0,Room_Type 1,418,2018,9,26,Online,0,0,0,107.0,0,Canceled,20.0,0.0,10.2,42.8
INN30238,1,0,0,1,Meal Plan 1,0,Room_Type 1,10,2018,2,4,Corporate,1,0,2,66.0,0,Not_Canceled,4.1,2.7,24.4,27.3
INN06088,2,0,0,3,Meal Plan 2,0,Room_Type 1,36,2017,10,13,Offline,0,0,0,112.0,0,Not_Canceled,21.2,0.0,12.7,37.6
INN30229,2,0,0,4,Meal Plan 1,0,Room_Type 1,48,2018,11,1,Offline,0,0,0,75.0,0,Not_Canceled,13.4,3.0,24.4,31.4
INN16812,2,0,0,2,Not Selected,0,Room_Type 1,4,2018,7,6,Online,0,0,0,139.0,1,Not_Canceled,27.8,0.1,13.0,53.7
INN35523,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Offline,0,0,0,75.0,0,Canceled,19.5,0.0,16.3,43.5
INN09668,2,0,2,5,Meal Plan 2,0,Room_Type 4,51,2018,7,21,Offline,0,0,0,87.3,0,Not_Canceled,25.0,0.0,14.5,53.7
INN21280,2,0,1,2,Meal Plan 1,0,Room_Type 1,168,2018,4,22,Offline,0,0,0,85.0,0,Canceled,24.7,0.0,21.9,36.4
INN28717,2,0,2,1,Meal Plan 1,0,Room_Type 1,39,2018,10,2,Online,0,0,0,126.0,1,Canceled,16.8,0.2,24.1,38.9
INN13590,2,0,2,5,Meal Plan 1,0,Room_Type 1,246,2018,12,27,Online,0,0,0,58.36,1,Not_Canceled,2.7,0.0,7.3,37.2
INN30093,2,0,1,2,Meal Plan 2,0,Room_Type 1,418,2018,9,26,Offline,0,0,0,107.0,0,Canceled,20.0,0.0,10.2,42.8
INN06290,1,0,1,2,Meal Plan 1,0,Room_Type 1,85,2018,10,17,Online,0,0,0,113.4,2,Not_Canceled,20.5,0.0,12.8,38.9
INN33732,1,1,1,3,Meal Plan 1,0,Room_Type 1,78,2018,12,29,Offline,0,0,0,154.29,1,Not_Canceled,7.3,0.0,14.4,37.2
INN14875,2,0,2,2,Meal Plan 1,0,Room_Type 1,134,2017,12,4,Offline,0,0,0,65.0,0,Not_Canceled,8.6,0.1,13.9,35.8
INN29667,2,0,0,1,Meal Plan 1,0,Room_Type 1,43,2018,10,25,Online,0,0,0,119.0,1,Not_Canceled,15.7,0.0,11.3,38.9
INN32889,3,0,1,3,Meal Plan 1,0,Room_Type 4,53,2018,11,10,Online,0,0,0,134.45,3,Not_Canceled,12.3,4.4,29.7,31.4
INN07357,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Online,0,0,0,115.0,1,Canceled,17.0,0.0,17.0,38.9
INN05333,1,0,0,1,Not Selected,0,Room_Type 1,0,2018,2,24,Online,0,0,0,85.0,0,Not_Canceled,5.7,0.0,22.4,27.3
INN23201,2,0,0,2,Meal Plan 2,0,Room_Type 1,0,2017,8,14,Offline,0,0,0,109.0,0,Not_Canceled,26.4,0.0,13.8,54.8
INN23787,2,0,1,3,Meal Plan 1,1,Room_Type 1,41,2018,6,20,Online,0,0,0,110.7,1,Not_Canceled,26.6,0.0,8.0,43.5
INN00608,2,0,0,3,Meal Plan 1,0,Room_Type 1,73,2018,7,14,Offline,0,0,0,85.0,0,Not_Canceled,27.5,0.0,10.0,53.7
INN22987,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105.0,0,Not_Canceled,26.0,0.0,16.7,38.9
INN31700,1,0,0,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,Offline,0,0,0,90.0,0,Not_Canceled,25.0,0.0,14.5,53.7
INN27134,2,0,1,1,Meal Plan 1,0,Room_Type 1,159,2018,4,9,Offline,0,0,0,70.0,1,Not_Canceled,14.8,11.6,12.6,36.4
INN30154,2,0,0,2,Meal Plan 1,0,Room_Type 1,308,2018,11,25,Offline,0,0,0,52.0,0,Canceled,8.1,9.2,17.3,31.4
INN20428,2,0,0,2,Meal Plan 1,0,Room_Type 1,35,2018,12,20,Online,0,0,0,93.6,0,Canceled,10.1,0.2,26.6,37.2
INN15595,1,0,0,2,Meal Plan 1,0,Room_Type 1,64,2018,5,17,Corporate,0,0,0,130.0,0,Not_Canceled,17.5,0.0,19.9,39.9
INN28134,2,2,1,2,Meal Plan 2,0,Room_Type 6,139,2018,7,4,Online,0,0,0,228.6,2,Canceled,27.2,0.3,14.0,53.7
INN34558,2,0,2,3,Meal Plan 1,0,Room_Type 4,140,2018,7,31,Online,0,0,0,113.9,0,Canceled,26.9,0.2,13.9,53.7
INN33645,2,0,1,1,Meal Plan 1,0,Room_Type 4,33,2018,9,26,Online,0,0,0,147.25,4,Not_Canceled,20.0,0.0,10.2,42.8
INN33263,2,0,2,3,Meal Plan 1,0,Room_Type 1,165,2018,7,21,Online,0,0,0,99.45,2,Not_Canceled,25.0,0.0,14.5,53.7
INN09059,2,0,0,3,Meal Plan 1,0,Room_Type 1,17,2017,10,1,Online,0,0,0,113.33,1,Not_Canceled,15.2,5.6,21.4,37.6
INN29550,2,0,1,0,Meal Plan 1,0,Room_Type 1,163,2018,8,1,Online,0,0,0,105.3,2,Canceled,28.5,0.0,11.8,55.2
INN07430,2,0,1,2,Not Selected,0,Room_Type 1,22,2018,11,14,Online,0,0,0,64.37,1,Not_Canceled,13.4,0.0,10.6,31.4
INN19600,2,0,1,3,Not Selected,0,Room_Type 1,62,2018,7,18,Online,0,0,0,70.78,1,Not_Canceled,27.1,0.0,13.8,53.7
INN27390,2,0,2,1,Meal Plan 1,0,Room_Type 1,80,2018,11,19,Online,0,0,0,93.6,1,Not_Canceled,6.4,0.3,27.4,31.4
INN26264,3,0,1,3,Meal Plan 1,0,Room_Type 6,58,2018,9,26,Online,0,0,0,152.08,1,Not_Canceled,20.0,0.0,10.2,42.8
INN32030,2,0,1,3,Meal Plan 2,1,Room_Type 4,52,2018,9,1,Online,0,0,0,166.5,2,Not_Canceled,22.4,0.0,12.0,42.8
INN17817,2,0,1,1,Not Selected,0,Room_Type 1,19,2018,5,9,Online,0,0,0,99.0,2,Not_Canceled,21.0,0.0,16.8,39.9
INN28887,2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Offline,0,0,0,115.0,1,Canceled,25.1,0.0,15.5,55.2
INN25349,3,0,2,2,Meal Plan 1,0,Room_Type 1,56,2017,9,25,Offline,0,0,0,185.0,1,Not_Canceled,19.5,0.4,10.1,41.2
INN09241,2,0,0,2,Meal Plan 1,0,Room_Type 1,55,2017,9,9,Corporate,0,0,0,100.0,0,Canceled,17.1,8.0,22.4,41.2
INN16698,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,9,1,Complementary,1,0,2,0.0,1,Not_Canceled,20.9,0.3,15.0,41.2
INN10116,2,0,0,2,Not Selected,0,Room_Type 1,23,2018,11,17,Online,0,0,0,88.0,2,Not_Canceled,8.2,0.0,17.8,31.4
INN30061,2,1,1,4,Meal Plan 1,0,Room_Type 1,47,2018,4,25,Online,0,0,0,119.17,0,Canceled,14.9,1.8,19.9,36.4
INN21287,2,0,2,1,Meal Plan 1,0,Room_Type 1,100,2017,12,12,Online,0,0,0,72.25,2,Not_Canceled,5.6,1.0,20.8,35.8
INN10766,1,0,0,1,Meal Plan 1,0,Room_Type 1,3,2017,10,1,Online,0,0,0,120.0,0,Not_Canceled,15.2,5.6,21.4,37.6
INN35991,1,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,80.0,0,Not_Canceled,16.4,3.3,18.1,41.2
INN07701,0,2,2,4,Meal Plan 1,0,Room_Type 2,236,2018,7,28,Online,0,0,0,6.0,1,Not_Canceled,24.5,2.2,22.7,53.7
INN11421,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0,Not_Canceled,24.7,0.0,16.2,37.6
INN26605,2,0,1,2,Meal Plan 1,1,Room_Type 1,126,2017,7,27,Online,0,0,0,85.5,1,Not_Canceled,21.3,1.9,18.8,52.3
INN07913,2,0,1,0,Not Selected,0,Room_Type 1,1,2017,8,9,Online,0,0,0,98.0,0,Not_Canceled,19.0,7.0,8.2,54.8
INN25188,2,0,0,1,Meal Plan 2,0,Room_Type 1,100,2017,10,16,Offline,0,0,0,108.0,0,Canceled,24.7,0.0,16.2,37.6
INN12267,2,0,2,3,Meal Plan 1,0,Room_Type 1,4,2018,9,4,Online,0,0,0,169.0,2,Not_Canceled,21.5,0.9,15.1,42.8
INN03051,1,0,0,1,Meal Plan 1,0,Room_Type 7,0,2018,5,4,Complementary,1,4,15,0.0,1,Not_Canceled,17.6,0.0,19.9,39.9
INN25309,2,0,0,3,Meal Plan 1,0,Room_Type 4,29,2017,10,20,Offline,0,0,0,75.0,0,Not_Canceled,16.0,4.8,26.4,37.6
INN13001,2,0,2,5,Meal Plan 1,0,Room_Type 4,77,2018,3,26,Online,0,0,0,97.02,0,Canceled,12.9,0.1,13.0,33.8
INN05391,1,0,2,4,Meal Plan 1,0,Room_Type 1,17,2017,8,29,Online,0,0,0,87.5,1,Canceled,32.5,0.0,9.6,54.8
INN00507,3,0,2,3,Meal Plan 1,0,Room_Type 4,209,2018,10,21,Online,0,0,0,128.7,1,Canceled,18.0,0.0,10.6,38.9
INN02137,2,0,2,2,Meal Plan 2,0,Room_Type 1,169,2018,4,22,Online,0,0,0,106.0,0,Canceled,24.7,0.0,21.9,36.4
INN27659,1,0,1,2,Meal Plan 1,0,Room_Type 1,253,2018,9,26,Online,0,0,0,2.0,0,Not_Canceled,20.0,0.0,10.2,42.8
INN32880,2,0,2,1,Meal Plan 1,0,Room_Type 4,63,2018,3,5,Online,0,0,0,87.3,0,Canceled,12.1,0.0,16.2,33.8
INN20336,3,0,0,2,Meal Plan 1,0,Room_Type 4,94,2018,4,28,Online,0,0,0,144.0,1,Not_Canceled,14.2,0.2,26.0,36.4
INN15261,2,0,0,2,Not Selected,1,Room_Type 1,0,2017,8,4,Online,0,0,0,80.0,1,Not_Canceled,25.0,0.7,20.9,54.8
INN32054,2,0,2,2,Meal Plan 1,0,Room_Type 1,51,2018,11,11,Offline,0,0,0,75.0,0,Not_Canceled,13.2,7.3,26.7,31.4
INN34106,2,0,0,1,Meal Plan 1,0,Room_Type 4,102,2018,6,3,Online,0,0,0,140.4,0,Not_Canceled,24.5,0.1,14.3,43.5
INN04366,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,3,16,Online,0,0,0,109.0,1,Not_Canceled,11.8,0.1,17.2,33.8
INN03753,1,0,0,3,Meal Plan 1,0,Room_Type 1,161,2018,9,8,Online,0,0,0,116.1,0,Canceled,22.5,0.0,8.1,42.8
INN17625,2,0,1,3,Meal Plan 1,0,Room_Type 1,23,2018,1,7,Online,0,0,0,87.0,2,Not_Canceled,6.8,3.0,26.2,29.1
INN25419,2,0,0,1,Not Selected,0,Room_Type 1,51,2018,7,6,Online,0,0,0,107.1,0,Canceled,27.8,0.1,13.0,53.7
INN16551,1,0,0,3,Meal Plan 1,0,Room_Type 1,19,2017,10,6,Offline,1,1,0,80.0,0,Not_Canceled,15.2,0.3,20.6,37.6
INN00177,2,0,1,4,Not Selected,0,Room_Type 1,14,2018,8,17,Online,0,0,0,91.43,1,Not_Canceled,23.7,1.3,17.5,55.2
INN12529,1,0,0,3,Meal Plan 1,0,Room_Type 1,8,2018,3,1,Offline,0,0,0,56.0,0,Not_Canceled,4.6,1.3,23.3,33.8
INN06691,2,0,0,3,Meal Plan 1,0,Room_Type 1,36,2018,10,25,Offline,0,0,0,85.0,0,Not_Canceled,15.7,0.0,11.3,38.9
INN08743,3,0,0,2,Meal Plan 1,0,Room_Type 4,29,2018,10,5,Online,0,0,0,201.25,3,Not_Canceled,24.5,0.0,11.3,38.9
