lead_time,no_of_special_requests,avg_price_per_room,no_of_weekend_nights,no_of_week_nights,temperature_max,market_segment_type,windspeed_max,arrival_month,arrival_date,booking_status
20.0,1.0,134.0,2.0,2.0,14.8,4,12.6,4.0,9.0,1
148.0,1.0,182.83,1.0,3.0,24.4,4,10.1,8.0,15.0,1
35.0,3.0,136.62,0.0,5.0,26.0,4,10.2,4.0,19.0,1
90.0,1.0,76.5,1.0,2.0,20.7,4,16.8,4.0,8.0,1
206.0,1.0,168.3,0.0,1.0,30.0,4,17.6,8.0,5.0,0
191.0,1.0,153.5,2.0,2.0,24.3,4,17.4,8.0,14.0,0
40.0,1.0,134.1,2.0,2.0,28.4,4,12.8,9.0,9.0,1
3.0,0.0,110.0,1.0,3.0,21.4,3,25.7,10.0,19.0,1
237.0,0.0,93.03,2.0,7.0,13.4,4,28.7,12.0,23.0,0
149.0,1.0,99.45,0.0,5.0,24.7,4,13.3,7.0,12.0,1
71.0,1.0,105.3,1.0,3.0,9.4,4,15.9,12.0,24.0,1
188.0,0.0,80.75,0.0,3.0,22.6,3,9.4,6.0,2.0,1
13.0,2.0,90.0,0.0,3.0,21.0,4,10.1,8.0,20.0,1
186.0,2.0,90.95,0.0,5.0,24.7,4,13.3,7.0,12.0,0
69.0,1.0,114.9,0.0,3.0,19.6,4,21.7,6.0,21.0,1
3.0,1.0,114.0,0.0,3.0,13.1,4,28.9,10.0,22.0,1
36.0,1.0,140.4,0.0,2.0,11.9,4,22.4,4.0,29.0,1
167.0,0.0,90.9,1.0,2.0,23.0,4,21.7,8.0,26.0,0
31.0,0.0,84.0,1.0,4.0,21.4,3,25.7,10.0,19.0,1
97.0,2.0,143.14,1.0,4.0,4.8,4,9.2,12.0,26.0,1
6.0,0.0,65.0,0.0,4.0,11.1,2,24.2,3.0,29.0,1
0.0,0.0,95.0,0.0,2.0,19.6,0,21.7,6.0,21.0,1
0.0,1.0,123.2,1.0,0.0,24.5,4,21.7,10.0,10.0,1
114.0,1.0,85.0,1.0,3.0,10.8,4,29.5,12.0,1.0,0
139.0,1.0,107.87,2.0,5.0,29.3,4,15.8,8.0,22.0,1
89.0,2.0,79.2,2.0,1.0,8.5,4,17.7,12.0,17.0,1
28.0,1.0,75.18,0.0,3.0,16.0,4,11.7,11.0,3.0,1
54.0,0.0,102.0,2.0,1.0,6.4,3,37.6,12.0,27.0,1
3.0,0.0,115.0,1.0,0.0,20.0,3,10.2,9.0,26.0,1
142.0,1.0,85.5,0.0,2.0,31.5,4,15.0,7.0,1.0,1
12.0,0.0,129.0,1.0,0.0,27.3,4,17.1,6.0,27.0,0
82.0,1.0,89.25,2.0,4.0,16.6,4,14.8,9.0,19.0,1
182.0,1.0,120.0,0.0,1.0,25.0,4,26.7,10.0,12.0,0
153.0,0.0,186.3,0.0,1.0,27.4,4,16.5,8.0,19.0,0
125.0,5.0,99.79,4.0,6.0,21.5,4,15.1,9.0,4.0,1
39.0,1.0,99.86,2.0,2.0,6.4,4,37.6,12.0,27.0,1
289.0,2.0,70.55,2.0,4.0,0.6,4,7.9,12.0,28.0,0
56.0,0.0,93.5,2.0,4.0,2.9,4,17.3,3.0,19.0,0
186.0,0.0,68.55,2.0,3.0,19.5,4,18.3,4.0,24.0,0
148.0,0.0,79.53,2.0,5.0,23.4,4,21.1,6.0,25.0,0
308.0,2.0,78.3,0.0,3.0,9.2,4,11.6,11.0,23.0,0
32.0,1.0,103.35,1.0,1.0,26.6,4,8.0,6.0,20.0,1
15.0,1.0,130.0,2.0,0.0,26.0,4,8.3,8.0,28.0,1
39.0,0.0,0.0,0.0,2.0,26.4,4,13.8,8.0,14.0,1
17.0,0.0,97.02,0.0,4.0,15.2,4,20.6,10.0,6.0,1
224.0,2.0,121.13,2.0,2.0,7.2,4,24.3,10.0,29.0,0
103.0,0.0,94.5,2.0,1.0,33.0,3,17.2,7.0,18.0,1
37.0,0.0,164.25,0.0,1.0,23.7,4,17.5,8.0,17.0,0
18.0,2.0,199.43,0.0,2.0,13.4,4,28.7,12.0,23.0,1
79.0,1.0,146.7,2.0,1.0,26.0,4,21.9,7.0,9.0,0
76.0,1.0,207.9,1.0,1.0,24.4,4,10.1,8.0,15.0,1
12.0,2.0,124.0,2.0,1.0,17.2,4,9.7,9.0,20.0,1
76.0,1.0,65.75,1.0,3.0,9.7,4,23.8,3.0,7.0,1
50.0,0.0,101.15,1.0,3.0,12.9,4,31.3,3.0,28.0,0
201.0,0.0,98.1,1.0,1.0,15.2,4,25.1,10.0,1.0,0
28.0,0.0,82.65,0.0,3.0,23.0,4,16.7,10.0,15.0,1
22.0,2.0,95.0,0.0,2.0,21.2,4,11.3,9.0,3.0,1
71.0,1.0,112.58,0.0,5.0,8.0,4,36.1,12.0,29.0,1
9.0,1.0,79.0,0.0,2.0,6.0,4,20.3,2.0,12.0,0
98.0,0.0,80.1,0.0,2.0,14.1,4,20.6,10.0,26.0,0
37.0,0.0,116.1,0.0,1.0,24.5,4,13.8,5.0,7.0,0
2.0,1.0,0.0,1.0,2.0,23.0,1,17.9,7.0,11.0,1
7.0,0.0,82.0,1.0,2.0,5.9,3,9.8,2.0,19.0,1
121.0,0.0,114.3,1.0,2.0,21.1,4,25.2,5.0,16.0,1
2.0,1.0,153.0,0.0,2.0,20.2,4,22.4,8.0,12.0,1
90.0,0.0,123.08,2.0,2.0,21.6,3,14.8,5.0,20.0,1
30.0,1.0,92.0,0.0,2.0,9.2,4,42.3,1.0,1.0,1
27.0,0.0,65.0,0.0,1.0,28.5,2,22.3,6.0,29.0,1
15.0,1.0,68.99,2.0,1.0,12.7,4,30.9,1.0,24.0,1
16.0,1.0,120.0,0.0,3.0,0.6,4,7.9,12.0,28.0,1
2.0,0.0,72.2,0.0,2.0,19.8,4,8.5,9.0,23.0,1
14.0,1.0,109.25,1.0,0.0,21.1,3,16.3,5.0,23.0,1
30.0,1.0,111.83,2.0,2.0,26.0,4,8.3,8.0,28.0,1
147.0,0.0,101.7,0.0,4.0,17.6,4,19.9,5.0,4.0,0
21.0,0.0,142.0,1.0,0.0,18.4,3,17.6,2.0,29.0,1
6.0,2.0,114.5,0.0,4.0,20.5,4,16.2,9.0,2.0,1
16.0,0.0,87.0,0.0,2.0,-0.4,3,29.1,2.0,26.0,1
111.0,1.0,139.5,2.0,3.0,29.1,4,11.8,7.0,23.0,1
19.0,1.0,119.0,0.0,1.0,16.5,4,14.9,4.0,13.0,1
93.0,0.0,61.0,0.0,4.0,14.4,3,32.9,12.0,30.0,1
44.0,2.0,104.63,1.0,3.0,15.0,4,24.0,10.0,29.0,1
43.0,1.0,99.41,1.0,2.0,26.2,4,20.5,8.0,8.0,1
73.0,1.0,102.6,0.0,3.0,8.2,4,17.8,11.0,17.0,1
34.0,1.0,138.6,0.0,3.0,2.2,4,13.4,12.0,14.0,1
37.0,2.0,144.9,0.0,3.0,25.1,4,15.5,8.0,18.0,1
174.0,3.0,90.9,0.0,3.0,13.4,4,24.4,11.0,1.0,1
14.0,0.0,77.88,2.0,4.0,11.1,4,19.7,1.0,28.0,1
1.0,0.0,90.0,1.0,2.0,15.6,3,33.1,9.0,14.0,1
86.0,0.0,73.83,1.0,4.0,6.8,3,20.3,3.0,23.0,1
6.0,2.0,155.2,2.0,3.0,18.4,4,28.5,11.0,6.0,1
27.0,2.0,187.0,0.0,1.0,29.1,4,11.8,7.0,23.0,1
47.0,1.0,150.3,1.0,1.0,28.9,4,14.1,7.0,2.0,0
5.0,2.0,90.0,1.0,3.0,24.0,4,9.4,8.0,24.0,1
31.0,1.0,108.0,0.0,3.0,20.4,4,12.7,8.0,30.0,1
4.0,4.0,0.0,0.0,1.0,14.2,1,18.2,5.0,13.0,1
2.0,0.0,151.0,0.0,1.0,24.7,4,13.3,7.0,12.0,1
5.0,1.0,98.1,0.0,3.0,24.5,4,11.3,10.0,5.0,1
278.0,3.0,78.3,1.0,2.0,11.0,4,36.9,12.0,9.0,1
2.0,2.0,179.0,0.0,1.0,32.5,4,10.1,8.0,6.0,1
9.0,1.0,94.86,2.0,2.0,21.5,4,15.1,9.0,4.0,1
113.0,2.0,115.85,2.0,3.0,21.7,4,16.6,6.0,16.0,1
0.0,0.0,170.0,0.0,1.0,17.8,4,18.9,9.0,29.0,1
7.0,1.0,90.0,1.0,4.0,20.2,4,22.4,8.0,12.0,0
32.0,0.0,130.5,0.0,2.0,28.4,4,12.8,9.0,9.0,0
31.0,0.0,108.3,2.0,3.0,26.0,3,8.3,8.0,28.0,1
36.0,0.0,145.8,2.0,0.0,23.8,4,11.1,6.0,19.0,0
41.0,3.0,151.5,0.0,3.0,25.4,4,24.5,10.0,11.0,1
37.0,1.0,67.5,1.0,3.0,10.6,4,24.6,2.0,15.0,1
0.0,1.0,151.0,0.0,1.0,24.7,4,13.3,7.0,12.0,1
6.0,0.0,95.0,2.0,2.0,10.9,3,20.9,4.0,1.0,1
54.0,3.0,85.6,1.0,4.0,11.4,4,11.9,11.0,2.0,1
70.0,1.0,96.3,1.0,2.0,13.8,4,27.4,4.0,4.0,1
176.0,0.0,96.3,1.0,1.0,22.6,4,21.9,8.0,27.0,0
34.0,1.0,54.71,2.0,5.0,13.9,4,29.0,12.0,3.0,1
0.0,0.0,85.93,0.0,1.0,16.1,4,20.6,5.0,10.0,1
178.0,1.0,102.3,0.0,3.0,23.3,4,13.3,7.0,20.0,0
82.0,1.0,99.45,2.0,2.0,20.7,4,16.8,4.0,8.0,1
247.0,1.0,86.63,1.0,1.0,22.6,4,21.9,8.0,27.0,0
126.0,1.0,90.95,0.0,4.0,26.8,4,23.2,6.0,28.0,1
81.0,1.0,152.55,0.0,4.0,12.4,4,33.8,12.0,7.0,1
5.0,0.0,165.0,0.0,1.0,31.5,4,15.0,7.0,1.0,1
18.0,0.0,154.0,0.0,2.0,12.1,4,23.8,11.0,30.0,1
110.0,0.0,84.6,1.0,0.0,11.7,4,24.1,11.0,28.0,1
24.0,0.0,80.2,2.0,1.0,9.0,4,21.2,11.0,27.0,1
82.0,1.0,107.1,2.0,2.0,24.3,4,17.4,8.0,14.0,0
26.0,0.0,75.0,2.0,1.0,20.5,3,13.0,10.0,18.0,1
52.0,1.0,125.99,0.0,3.0,14.4,4,23.9,11.0,9.0,0
6.0,1.0,95.0,0.0,1.0,8.1,4,17.3,11.0,25.0,1
28.0,1.0,126.0,0.0,4.0,16.0,4,26.4,10.0,20.0,1
25.0,1.0,93.0,0.0,3.0,7.8,4,28.4,2.0,11.0,1
0.0,0.0,67.0,1.0,0.0,13.4,2,10.6,11.0,14.0,1
83.0,2.0,90.32,1.0,3.0,4.8,4,9.2,12.0,26.0,1
35.0,0.0,76.5,1.0,2.0,27.3,3,17.1,6.0,27.0,1
17.0,1.0,133.0,1.0,3.0,20.0,4,13.4,9.0,21.0,1
104.0,1.0,76.5,2.0,2.0,16.7,4,18.6,4.0,15.0,0
3.0,0.0,65.0,1.0,2.0,19.5,2,17.9,10.0,12.0,1
124.0,0.0,92.65,0.0,1.0,7.1,3,15.3,11.0,26.0,1
17.0,1.0,77.0,1.0,2.0,11.0,4,21.3,1.0,29.0,1
53.0,1.0,149.4,0.0,1.0,32.5,4,10.1,8.0,6.0,1
6.0,2.0,158.0,0.0,2.0,8.9,4,13.0,12.0,30.0,1
9.0,0.0,77.25,2.0,0.0,7.6,4,33.8,1.0,17.0,1
70.0,1.0,126.9,1.0,3.0,24.8,4,14.3,6.0,9.0,1
42.0,1.0,86.4,0.0,1.0,15.2,4,20.6,10.0,6.0,0
220.0,1.0,90.95,0.0,5.0,20.2,4,27.5,8.0,9.0,0
30.0,0.0,81.0,0.0,2.0,8.1,3,17.3,11.0,25.0,1
7.0,0.0,40.0,0.0,1.0,10.6,2,11.2,11.0,15.0,1
1.0,2.0,191.0,0.0,1.0,23.3,4,13.3,7.0,20.0,1
254.0,1.0,100.3,1.0,3.0,17.8,4,18.9,9.0,29.0,0
90.0,1.0,70.03,2.0,3.0,19.5,4,18.3,4.0,24.0,1
122.0,0.0,67.0,0.0,1.0,8.1,2,17.3,11.0,25.0,1
25.0,2.0,114.0,1.0,2.0,16.4,4,18.1,9.0,18.0,1
214.0,1.0,81.5,0.0,4.0,24.7,4,13.3,7.0,12.0,0
1.0,0.0,163.5,2.0,2.0,29.8,4,10.6,7.0,24.0,1
9.0,0.0,65.0,0.0,1.0,15.2,2,21.4,10.0,1.0,1
38.0,1.0,137.7,2.0,3.0,14.8,4,22.6,4.0,10.0,1
7.0,2.0,165.67,1.0,2.0,24.4,4,10.1,8.0,15.0,1
4.0,1.0,0.0,1.0,2.0,10.6,1,24.6,2.0,15.0,1
92.0,2.0,72.25,0.0,4.0,12.1,4,22.5,11.0,10.0,0
144.0,1.0,99.45,2.0,5.0,29.1,4,11.8,7.0,23.0,0
1.0,1.0,137.0,1.0,1.0,13.8,4,27.4,4.0,4.0,1
70.0,0.0,80.75,1.0,4.0,15.7,3,24.3,5.0,2.0,0
24.0,0.0,141.0,0.0,1.0,24.7,4,21.9,4.0,22.0,1
338.0,0.0,90.67,1.0,2.0,15.2,3,19.3,10.0,7.0,1
3.0,1.0,81.0,1.0,3.0,20.2,4,13.4,8.0,10.0,1
87.0,0.0,75.0,0.0,3.0,3.0,3,24.5,12.0,15.0,1
16.0,0.0,97.5,1.0,1.0,19.9,4,19.5,8.0,31.0,1
114.0,0.0,75.0,1.0,2.0,31.5,4,15.0,7.0,1.0,0
42.0,0.0,118.0,0.0,3.0,14.0,3,34.8,12.0,31.0,1
34.0,1.0,194.85,1.0,2.0,26.2,4,20.5,8.0,8.0,0
49.0,2.0,157.76,2.0,3.0,18.4,4,28.5,11.0,6.0,1
104.0,0.0,80.75,2.0,3.0,21.7,3,19.2,5.0,5.0,1
135.0,0.0,55.08,0.0,4.0,19.8,4,21.6,8.0,19.0,0
14.0,0.0,99.0,0.0,1.0,12.3,3,29.7,11.0,10.0,1
39.0,2.0,170.1,2.0,3.0,23.2,4,21.6,8.0,13.0,1
50.0,0.0,90.9,0.0,1.0,10.9,4,20.9,4.0,1.0,1
120.0,0.0,87.13,2.0,2.0,9.5,4,42.2,4.0,30.0,0
2.0,0.0,170.0,6.0,17.0,19.2,2,16.2,10.0,19.0,0
8.0,0.0,130.0,0.0,3.0,17.5,2,19.9,5.0,17.0,1
157.0,2.0,120.7,0.0,4.0,27.8,4,13.0,7.0,6.0,0
51.0,0.0,85.5,2.0,1.0,25.5,3,16.4,6.0,26.0,1
54.0,1.0,85.5,2.0,0.0,6.4,4,37.6,12.0,27.0,1
58.0,2.0,85.5,0.0,1.0,11.7,4,16.3,10.0,30.0,1
69.0,0.0,71.4,0.0,1.0,17.8,3,14.3,9.0,30.0,1
27.0,0.0,141.46,2.0,6.0,16.7,4,18.6,4.0,15.0,0
21.0,2.0,160.0,2.0,2.0,25.5,4,10.4,8.0,21.0,1
24.0,0.0,48.67,2.0,1.0,-2.2,3,21.4,2.0,27.0,1
57.0,1.0,79.2,1.0,2.0,5.4,4,10.1,11.0,21.0,0
58.0,1.0,102.6,0.0,2.0,11.0,4,36.9,12.0,9.0,1
0.0,0.0,79.0,0.0,1.0,9.0,4,12.2,2.0,18.0,1
85.0,1.0,76.5,1.0,2.0,12.9,4,31.3,3.0,28.0,1
185.0,3.0,116.77,0.0,2.0,25.3,4,14.2,5.0,6.0,1
17.0,0.0,85.0,1.0,1.0,18.0,3,11.9,10.0,8.0,1
5.0,0.0,131.0,1.0,0.0,18.4,4,23.0,6.0,12.0,1
27.0,0.0,94.35,2.0,0.0,18.4,4,23.0,6.0,12.0,0
55.0,1.0,79.2,1.0,2.0,11.0,4,36.9,12.0,9.0,1
12.0,1.0,97.02,2.0,0.0,21.8,4,11.4,5.0,29.0,1
11.0,0.0,92.4,1.0,3.0,21.4,4,25.7,10.0,19.0,1
36.0,1.0,131.4,0.0,5.0,26.8,4,23.2,6.0,28.0,1
68.0,0.0,0.0,0.0,2.0,24.3,4,15.8,9.0,29.0,1
27.0,1.0,104.0,1.0,0.0,16.6,4,17.6,9.0,25.0,1
51.0,1.0,65.75,1.0,3.0,11.7,4,16.2,3.0,3.0,1
97.0,1.0,90.08,0.0,3.0,27.5,4,10.0,7.0,14.0,1
185.0,1.0,90.95,0.0,4.0,25.8,4,14.0,7.0,5.0,0
49.0,1.0,71.1,0.0,1.0,9.1,4,19.8,3.0,17.0,0
3.0,0.0,90.0,1.0,1.0,21.1,3,16.3,5.0,23.0,1
0.0,0.0,85.0,0.0,1.0,9.4,4,15.9,12.0,24.0,1
55.0,0.0,94.5,0.0,1.0,14.4,4,11.5,4.0,12.0,1
1.0,0.0,85.0,1.0,0.0,5.1,4,23.1,2.0,22.0,0
0.0,0.0,147.0,0.0,2.0,18.4,2,12.1,9.0,22.0,1
113.0,1.0,116.1,1.0,2.0,17.4,4,19.1,6.0,13.0,1
21.0,1.0,72.42,1.0,1.0,21.0,4,16.8,5.0,9.0,1
13.0,2.0,0.0,0.0,0.0,29.2,4,20.1,8.0,16.0,1
72.0,1.0,119.85,2.0,2.0,14.3,4,26.6,5.0,14.0,0
13.0,1.0,140.0,0.0,1.0,7.2,4,24.3,10.0,29.0,0
64.0,0.0,105.3,2.0,2.0,25.0,4,13.8,7.0,17.0,0
0.0,0.0,116.0,0.0,2.0,7.7,4,17.7,3.0,4.0,1
3.0,0.0,75.0,1.0,2.0,8.2,3,22.5,12.0,25.0,1
96.0,1.0,79.0,2.0,3.0,18.4,2,28.5,11.0,6.0,1
53.0,1.0,121.35,2.0,4.0,22.4,4,12.0,9.0,1.0,1
39.0,1.0,51.28,1.0,3.0,17.2,4,21.8,3.0,10.0,0
87.0,0.0,80.75,0.0,3.0,27.2,3,21.7,5.0,26.0,1
68.0,1.0,63.75,2.0,2.0,11.2,4,26.2,3.0,13.0,1
168.0,1.0,81.08,2.0,1.0,26.9,4,13.9,7.0,31.0,1
74.0,0.0,74.8,1.0,3.0,10.1,4,23.0,12.0,19.0,0
126.0,2.0,144.5,1.0,4.0,25.8,4,13.4,7.0,13.0,1
31.0,0.0,168.3,2.0,0.0,35.8,4,24.9,8.0,7.0,1
31.0,2.0,85.5,1.0,2.0,17.8,4,28.6,10.0,5.0,1
18.0,2.0,119.1,2.0,1.0,9.2,4,11.0,12.0,31.0,1
81.0,0.0,119.0,2.0,3.0,13.4,4,28.7,12.0,23.0,1
250.0,2.0,100.3,2.0,3.0,22.5,4,8.1,9.0,8.0,0
251.0,1.0,81.5,2.0,3.0,24.3,4,17.4,8.0,14.0,0
146.0,0.0,91.98,1.0,3.0,26.6,4,8.0,6.0,20.0,1
61.0,0.0,88.4,2.0,3.0,13.9,4,29.0,12.0,3.0,1
4.0,3.0,108.67,2.0,1.0,6.4,4,27.4,11.0,19.0,1
35.0,0.0,89.0,1.0,0.0,21.1,2,25.2,5.0,16.0,1
47.0,2.0,123.3,0.0,3.0,22.4,4,12.0,9.0,1.0,1
277.0,0.0,96.3,2.0,0.0,24.0,4,9.8,10.0,16.0,0
19.0,1.0,88.0,0.0,2.0,8.4,4,18.7,11.0,18.0,1
5.0,0.0,79.0,0.0,1.0,6.3,4,12.0,2.0,20.0,1
35.0,0.0,71.1,1.0,3.0,11.7,4,16.2,3.0,3.0,0
18.0,1.0,99.75,2.0,2.0,15.9,4,15.8,10.0,3.0,1
3.0,0.0,67.0,1.0,0.0,26.1,2,19.8,9.0,19.0,1
18.0,1.0,148.0,1.0,1.0,9.2,4,11.0,12.0,31.0,1
51.0,1.0,158.4,0.0,2.0,26.5,4,21.5,8.0,23.0,1
48.0,1.0,63.22,2.0,3.0,10.9,4,20.9,4.0,1.0,1
68.0,2.0,96.6,2.0,1.0,10.6,4,27.0,10.0,30.0,1
1.0,0.0,183.0,1.0,1.0,21.0,4,16.8,5.0,9.0,1
47.0,1.0,72.76,0.0,1.0,18.4,4,12.1,9.0,22.0,1
2.0,1.0,92.67,2.0,1.0,3.0,4,19.8,11.0,20.0,1
26.0,1.0,119.0,0.0,3.0,19.2,4,16.2,10.0,19.0,1
25.0,1.0,110.0,2.0,0.0,28.4,4,14.9,9.0,11.0,1
57.0,1.0,157.14,0.0,2.0,22.6,4,9.4,6.0,2.0,0
183.0,1.0,105.3,2.0,1.0,29.1,4,12.9,7.0,16.0,0
46.0,2.0,107.55,0.0,2.0,19.2,4,16.2,10.0,19.0,1
115.0,2.0,170.63,0.0,5.0,2.7,4,7.3,12.0,27.0,1
4.0,1.0,125.0,1.0,0.0,12.4,4,15.3,5.0,1.0,1
4.0,2.0,145.0,0.0,1.0,18.4,4,12.1,9.0,22.0,1
5.0,1.0,86.6,0.0,2.0,10.6,3,9.0,11.0,17.0,1
34.0,0.0,105.12,1.0,3.0,21.4,3,25.7,10.0,19.0,1
1.0,0.0,131.0,1.0,0.0,19.5,4,18.3,4.0,24.0,0
7.0,0.0,103.0,0.0,1.0,13.4,4,26.2,11.0,29.0,1
163.0,0.0,100.8,0.0,3.0,24.5,3,11.3,10.0,5.0,0
34.0,1.0,109.0,0.0,2.0,15.7,4,11.3,10.0,25.0,1
64.0,2.0,119.17,1.0,4.0,14.9,4,19.9,4.0,25.0,1
0.0,0.0,77.71,0.0,2.0,20.4,4,12.7,8.0,30.0,1
43.0,0.0,87.97,2.0,1.0,5.0,4,25.3,2.0,14.0,1
1.0,2.0,96.0,0.0,1.0,21.2,4,11.3,9.0,3.0,1
95.0,0.0,68.2,1.0,2.0,17.6,4,11.8,4.0,11.0,1
4.0,1.0,93.0,0.0,3.0,2.7,4,23.3,2.0,25.0,1
38.0,1.0,116.1,1.0,2.0,15.7,4,24.3,5.0,2.0,1
72.0,0.0,74.8,1.0,3.0,10.1,4,23.0,12.0,19.0,0
3.0,0.0,72.25,0.0,3.0,13.1,3,28.9,10.0,22.0,1
65.0,1.0,107.1,0.0,2.0,21.7,4,19.0,9.0,6.0,1
1.0,2.0,189.0,1.0,1.0,13.9,4,29.0,12.0,3.0,1
161.0,1.0,87.13,2.0,2.0,29.1,4,12.9,7.0,16.0,1
6.0,0.0,85.0,1.0,2.0,10.6,4,24.6,2.0,15.0,0
45.0,0.0,194.73,1.0,2.0,14.2,4,18.2,5.0,13.0,0
0.0,0.0,131.0,0.0,3.0,6.8,4,20.3,3.0,23.0,1
11.0,2.0,141.95,1.0,3.0,24.0,4,13.1,5.0,30.0,1
88.0,0.0,116.1,0.0,2.0,19.5,4,16.3,6.0,17.0,0
24.0,0.0,111.6,0.0,1.0,19.6,3,24.9,10.0,2.0,1
119.0,1.0,83.83,2.0,2.0,25.5,4,16.4,6.0,26.0,1
21.0,0.0,151.0,1.0,2.0,24.4,4,10.1,8.0,15.0,0
1.0,2.0,96.0,1.0,0.0,20.2,4,13.4,8.0,10.0,1
46.0,0.0,123.3,1.0,5.0,20.4,4,12.7,8.0,30.0,0
1.0,1.0,107.03,1.0,2.0,27.2,4,14.0,7.0,4.0,1
55.0,2.0,74.8,2.0,2.0,13.2,4,26.7,11.0,11.0,1
35.0,2.0,153.3,2.0,1.0,12.9,4,13.0,3.0,26.0,1
192.0,1.0,99.45,2.0,5.0,25.1,4,15.5,8.0,18.0,0
103.0,0.0,99.3,0.0,3.0,6.8,4,20.3,3.0,23.0,0
7.0,1.0,0.0,2.0,7.0,29.2,1,13.8,7.0,19.0,1
83.0,1.0,93.6,0.0,3.0,9.3,4,17.5,11.0,24.0,0
135.0,2.0,114.75,2.0,5.0,25.8,4,13.4,7.0,13.0,1
35.0,2.0,158.4,1.0,3.0,18.8,4,15.3,10.0,3.0,1
111.0,1.0,109.65,2.0,2.0,19.5,4,16.3,6.0,17.0,1
137.0,0.0,83.47,1.0,4.0,23.4,3,25.5,8.0,17.0,1
178.0,2.0,127.93,1.0,3.0,29.3,4,15.8,8.0,22.0,0
0.0,0.0,0.0,0.0,1.0,26.0,1,10.2,4.0,19.0,1
61.0,1.0,79.36,2.0,3.0,11.7,4,16.2,3.0,3.0,1
2.0,1.0,104.0,2.0,0.0,14.8,4,22.6,4.0,10.0,1
36.0,0.0,135.9,0.0,3.0,25.1,4,15.5,8.0,18.0,0
31.0,0.0,140.4,2.0,5.0,16.1,4,20.6,5.0,10.0,1
9.0,2.0,175.0,0.0,2.0,15.2,4,19.3,10.0,7.0,1
28.0,2.0,154.0,0.0,2.0,20.0,4,25.1,9.0,28.0,1
1.0,0.0,149.0,0.0,1.0,20.8,4,18.8,9.0,14.0,1
39.0,0.0,149.4,0.0,2.0,21.6,4,10.2,9.0,15.0,0
14.0,0.0,57.75,1.0,0.0,7.4,4,37.5,12.0,14.0,1
196.0,1.0,87.67,2.0,3.0,28.5,4,13.6,9.0,17.0,1
92.0,1.0,107.1,2.0,3.0,25.2,4,15.0,8.0,20.0,0
6.0,1.0,71.2,2.0,1.0,15.2,3,27.5,4.0,3.0,1
99.0,0.0,82.45,1.0,3.0,17.6,4,11.8,4.0,11.0,0
7.0,0.0,195.7,0.0,1.0,24.3,4,15.8,9.0,29.0,1
73.0,2.0,205.38,1.0,0.0,25.5,4,10.4,8.0,21.0,1
50.0,0.0,112.2,1.0,3.0,13.8,4,27.4,4.0,4.0,0
2.0,1.0,67.0,0.0,1.0,21.7,2,16.6,6.0,16.0,1
86.0,1.0,123.84,2.0,3.0,14.9,4,23.3,10.0,22.0,0
54.0,2.0,148.5,2.0,3.0,19.5,4,16.3,6.0,17.0,1
103.0,0.0,85.0,0.0,1.0,20.0,3,25.1,9.0,28.0,0
22.0,2.0,0.0,0.0,3.0,12.1,1,39.1,12.0,8.0,1
81.0,0.0,116.1,2.0,1.0,24.5,4,13.8,5.0,7.0,1
1.0,0.0,66.0,0.0,1.0,8.8,2,12.5,1.0,26.0,1
161.0,3.0,186.3,0.0,2.0,29.2,4,20.1,8.0,16.0,1
102.0,0.0,95.03,1.0,4.0,15.7,4,24.3,5.0,2.0,0
21.0,1.0,58.0,2.0,3.0,8.2,3,22.5,12.0,25.0,1
59.0,0.0,81.0,0.0,2.0,11.1,3,19.7,1.0,28.0,1
195.0,1.0,90.95,2.0,5.0,25.0,4,14.5,7.0,21.0,1
137.0,0.0,100.8,0.0,4.0,26.5,4,21.5,8.0,23.0,0
2.0,3.0,123.5,0.0,2.0,29.5,4,10.7,8.0,28.0,1
5.0,0.0,65.0,0.0,2.0,12.8,2,28.1,11.0,11.0,1
97.0,1.0,90.0,0.0,3.0,9.5,4,11.5,11.0,16.0,0
60.0,3.0,89.25,2.0,7.0,15.2,4,20.6,10.0,6.0,1
66.0,0.0,149.4,1.0,3.0,22.5,4,8.1,9.0,8.0,0
45.0,0.0,93.6,1.0,1.0,6.4,4,27.4,11.0,19.0,0
52.0,1.0,79.2,1.0,2.0,8.1,4,17.3,11.0,25.0,0
86.0,1.0,73.95,2.0,2.0,7.4,4,27.2,3.0,20.0,1
80.0,1.0,96.3,0.0,2.0,16.5,4,14.9,4.0,13.0,1
136.0,1.0,99.45,2.0,2.0,25.3,4,25.3,5.0,8.0,1
8.0,1.0,85.96,2.0,2.0,7.7,4,17.7,3.0,4.0,0
18.0,0.0,99.0,2.0,0.0,18.4,4,23.0,6.0,12.0,0
159.0,1.0,123.3,1.0,4.0,14.1,4,20.6,10.0,26.0,0
11.0,2.0,109.67,2.0,1.0,14.8,4,11.0,4.0,16.0,1
205.0,2.0,76.5,2.0,1.0,21.2,4,20.5,7.0,25.0,1
119.0,1.0,46.51,2.0,5.0,5.4,4,23.4,12.0,28.0,0
36.0,2.0,149.4,2.0,3.0,27.4,4,16.5,8.0,19.0,1
5.0,2.0,0.0,0.0,1.0,14.1,1,20.6,10.0,26.0,1
44.0,0.0,187.11,1.0,3.0,21.6,4,10.2,9.0,15.0,0
48.0,0.0,65.0,0.0,2.0,20.4,2,12.7,8.0,30.0,0
